scorer,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2,name2
labeled-data\training_sample2\img0313.png,639.3176144587137,205.48450693003318,662.7461434521636,215.64627854165,662.7461434521636,227.78395018885894,624.9217713422565,214.51719280702588,638.1885287240896,224.9612358522987,655.407086177107,240.76843613703596,672.3433721964683,314.7235517549138,670.6497435945321,273.5119224411345,644.398500264522,314.1590088876018,651.4552861059226,278.0282653796309,660.2057005492593,267.3019509007021,693.796001154326,282.2623368844712
labeled-data\training_sample2\img0316.png,641.9230545513672,203.11116312632004,661.4640631070395,214.42437860591983,660.4355889725305,227.53742382091048,625.2103498655947,215.19573420680163,636.7806838788218,223.93776435012873,655.8074553672396,238.85063930051024,671.7488044521302,313.41501405241786,670.4632117839939,276.90418227734585,644.4942398876399,313.9292511196724,651.9506773628307,278.961130546364,663.0067743088032,268.6763892012733,687.6901535370208,273.04740427293683
labeled-data\training_sample2\img0320.png,642.5735057513441,205.06554345855426,663.7690161755745,215.52914987051614,662.4275281740408,230.2855178873854,624.5975665307942,215.2608522702094,636.6709585445964,226.5293514830914,655.1834929657596,242.62720750149424,672.622836985696,313.9943691830802,672.0862417850826,278.3107883422872,644.9881841541045,315.6041547849205,652.2322193623858,280.1888715444342,661.6226353731208,267.310586729712,661.6226353731208,282.60354994719467
labeled-data\training_sample2\img0334.png,646.1717664414076,203.10241550664344,661.2355587919617,212.6325698508715,663.3875291277551,228.31121086879511,624.959487417158,216.93651052245838,638.7935824329729,225.8518161993169,655.3944964519509,243.06757888566437,671.9954104709288,315.0048729679021,671.687986137244,280.26592326152235,644.9420691066684,313.16032696579344,652.0128287814183,276.8842555909898,664.0023777951246,266.7392525793922,665.8469237972333,283.9550152657397
labeled-data\training_sample2\img0358.png,616.6439924669103,233.78629851338744,656.4861861124573,281.32527956773333,655.1279295109046,238.31382051856323,641.771739595636,299.20899148817773,645.1673810995178,252.1227626343494,663.9565974209974,244.19959912529177,672.1061370303138,314.82894240603423,678.8974200380775,271.59110725660537,644.0355005982238,313.6970619047403,660.1082037165979,270.00647455479384,671.4270087295374,269.1009701537587,694.2909948556752,275.8922531615224
labeled-data\training_sample2\img0367.png,615.9627911479563,297.329762431696,661.778687873612,301.239784224975,656.2073725038634,261.2932305081663,651.6967861087539,310.3332642481803,644.643082967292,277.241934728527,666.4250981389774,255.90293608433745,669.8347134762085,314.0368775841287,688.0761555303952,276.3606281077244,658.2420213296226,317.44649292135983,670.1756750099318,278.7473588437862,675.6310595495015,266.81370516347715,686.2008670949182,260.1649552558764
labeled-data\training_sample2\img0368.png,615.9897019562205,296.748255330698,660.197786468742,308.3009264185716,651.3202478712766,267.80939668494887,649.1192401681286,313.7650615917492,644.2951858868499,274.27928395609797,660.3753668244455,257.6630969872492,671.9888308349312,314.122398945918,686.1036563245983,278.5673322061234,660.3753668244455,317.6957724876059,667.5221139078212,283.3913864874021,676.6342164391253,267.3112055498066,692.8930660538053,264.09516936228744
labeled-data\training_sample2\img0370.png,613.7866502726188,297.94796481906945,658.4749693237059,308.6658949979887,654.2967931522627,271.24396928854185,648.3020186454096,312.4807515023498,642.3072441385565,277.23874379539495,657.9299898230828,257.43782193942553,674.0977150082322,313.7523703371368,686.9955631896435,275.4221454599849,660.1099078255749,317.2039071744159,669.1928995026251,279.055342130805,681.3641083498724,267.06579311709874,710.429681716433,270.3356701208368
labeled-data\training_sample2\img0380.png,600.7936808102153,285.8615771402525,617.4281320292315,303.2757682601602,636.6617162512191,273.12582542569317,647.5780748636985,312.6326470708569,641.8599822571617,278.5840047319329,652.7763408696411,258.0508540084597,676.6883644969771,314.4520401729368,690.4637694127249,272.86591212539605,658.2345201758808,318.09082637709656,670.7103585901431,278.5840047319329,683.7060236049995,266.1081663176707,707.6180472323355,261.4297269123224
labeled-data\training_sample2\img0382.png,597.1988584735002,282.4524695960093,615.2951598380674,313.8203509275651,634.912372220405,272.9314624679941,649.5661935180547,312.16588723266915,642.7119867820572,276.94944572702707,649.0934896052273,258.2776411703444,676.5103165492171,315.0021107096336,688.5642663263161,273.6405183372352,658.3112159053618,318.31103809942545,671.5469254645293,278.3675574655093,683.837227198042,263.4773842114459,705.1089032752755,258.04128921393067
labeled-data\training_sample2\img0399.png,572.8980987806422,278.9194326276497,617.3348888314416,317.0679976712606,624.0423288391095,274.3080676223781,603.2911863153871,321.26014767605307,616.2868513302435,275.1464976233366,634.7323113513302,261.10279510728196,676.8634188994938,314.7623151686248,674.557736396858,269.90631011734604,657.3699213772092,317.2776051715002,660.0948188803242,273.26003012117997,668.6887263901486,260.47397260656317,698.6625989244144,243.7053725873935
labeled-data\training_sample2\img0416.png,574.2966722909385,303.05675991762035,584.3519967523988,321.7596634159364,597.8261315307556,280.1306201454909,602.6526872722565,321.96076990516565,611.3002663091123,285.9627083331379,616.3279285398424,262.83546207177926,640.6618137365763,311.9054454437054,645.8905824565356,266.25427238867576,640.460707247347,313.514297357539,653.3315225580162,272.8907865332395,655.3425874503082,259.0144387764244,687.1174127485226,245.94251697652606
labeled-data\training_sample2\img0417.png,574.5868550344177,302.7015132519043,584.0409332909659,323.7762293654597,596.6463709663635,279.85415746524615,602.555169876706,321.8066297286788,610.8274883511858,281.03591724731467,615.3575675157817,263.30952051628674,650.8103609778376,311.9586315447744,646.6742017405977,266.4608799351362,643.3258823580702,313.9282311815553,646.6742017405977,276.7027980463967,652.7799606146184,258.97640131536883,687.4449142219619,246.56792360364932
labeled-data\training_sample2\img0428.png,576.8421098371176,311.67124733642436,583.5327812447663,325.228660451923,588.4627496504021,283.4999993042194,590.3995229526163,329.630417956955,602.3723033663033,287.72568650905015,606.7740608713353,265.18868808328614,629.3110592970993,308.6780522330026,639.3470664085723,269.2383049879156,644.4531051144095,314.8405127400474,642.5163318121954,276.8093278965707,640.0513476093774,259.73050877704645,649.735214120448,248.46200956416448
labeled-data\training_sample2\img0443.png,601.8149528310162,318.8176613449274,589.9371944841043,335.446523030604,586.8489773139073,288.1730448098949,600.627176996325,327.36964735470394,610.1293836738545,291.4988171470302,600.627176996325,268.9310762878977,613.9302663448663,310.74078566902733,615.5931525134339,267.74330045320653,610.604494007731,329.27008869020983,627.2333556934075,281.0463898017478,625.3329143579017,267.03063495239184,623.670028189334,254.44021110466528
labeled-data\training_sample2\img0449.png,610.5477714233994,324.39031429396465,590.0230049999358,337.5033595089553,588.1225636644299,297.5940914633316,615.4889188957147,339.97393324511296,616.4391395634676,299.1144445317363,603.8962267491288,277.6394574405198,596.1044172735546,305.00581267180456,598.194902742611,272.12817756755265,621.3802870357829,289.2321495871057,616.8192278305688,273.838574769508,621.0001987686818,267.94720662943973,616.0590512963664,258.44499995191023
labeled-data\training_sample2\img0452.png,615.5192085768826,326.5233640594032,591.358450715929,335.67901966986983,594.9189834533328,290.40938915145153,619.5883888482011,343.56305644554936,616.5365036447123,294.98721695668485,608.3981431020753,278.9648196383682,600.0054587924809,299.05639722800333,600.2597825594383,275.40428690096456,620.8600076829882,297.5304546262589,619.8427126151586,274.89563936704974,604.8376103646716,268.791868960072,593.6473646185457,264.9770124557109
labeled-data\training_sample2\img0461.png,629.4752329742786,333.7485625403296,615.9597413588278,348.1360213567772,606.3681021478628,298.6518827002076,622.499495366304,342.0322509497994,624.2434297682977,294.0740548949742,612.6898643550899,286.22635008600287,599.1743727396391,336.14647234307085,599.1743727396391,289.0602434892425,613.1258479555883,328.08077573385026,618.7936347620675,277.50667807603463,601.1362989418819,271.8388912695553,576.0672419132234,268.351022465568
labeled-data\training_sample2\img0474.png,634.392125365358,341.3207033556526,617.4893765460349,355.4063273717551,613.2636893412042,303.99379971298106,642.8434997750194,365.50102458329525,638.3830521699203,302.11571651083403,619.6022201484503,284.03916569016917,600.1171069261752,336.39073495001674,604.5775545312744,288.4996132952683,622.6541053519392,342.96402615753124,623.827907353281,278.1701556834598,602.6994713291273,278.63967648399654,588.1443265124881,270.89258327514017
labeled-data\training_sample2\img0478.png,641.0340902781759,340.4739449500179,616.9711492506675,354.45336783266566,616.9711492506675,302.88992277371904,642.6382863466765,365.2243985783123,643.5549698143911,300.13987237057523,624.7629587262417,283.86874081864096,602.7625555010911,338.86974888151735,607.5751437065928,284.5562534194269,622.0129083230978,344.5990205547336,620.4087122545973,279.7436652139252,607.8043145735214,277.45195654463873,576.1787349373675,270.1184888029219
labeled-data\training_sample2\img0489.png,661.6407342820748,356.1152758328989,634.0899244505791,381.06695266142333,628.6317451443394,317.1282807883295,643.96662986187,366.25189454448696,650.2045490690011,310.6304482809013,633.3101845496877,294.5158236624793,617.71538653186,356.1152758328989,613.8166870274031,291.1369507586166,634.8696643514705,352.99631622933333,633.3101845496877,285.67877145237685,614.5964269282945,277.88137244346296,600.0412821116552,286.7184246535654
labeled-data\training_sample2\img0506.png,691.1674378609376,368.94535092256604,651.0457675484045,394.15694105138755,646.7082896767793,330.7213271788688,666.2269400990926,394.9702181523173,670.2933256037413,329.365865343986,651.8590446493342,308.22066071981305,635.8645949977163,381.68669217046505,627.4607316214424,309.8472149216725,651.5879522823576,362.1680417481516,651.5879522823576,298.46133550865636,632.8825789609739,289.51528739842934,610.1108201349416,262.1349583337952
labeled-data\training_sample2\img0526.png,765.6848290916666,395.66703732611387,666.6941936451685,403.0591951678978,684.6924909990773,346.17171960286487,716.5109095354517,428.4496503635905,715.2253168673153,345.5289232687967,687.585074502384,317.2458845697972,647.7317017901576,400.80940799865925,647.4103036231235,325.60223691268345,660.909026638555,397.27402816128426,671.5151661506799,314.0319028994564,651.2670816275325,301.175976218093,612.3779034164083,274.1785301872299
labeled-data\training_sample2\img0541.png,862.6571050099406,406.76519551046783,759.4128346919131,451.2942128613728,768.4762630022743,364.20648866181534,851.2293040968764,429.62079733659607,796.4546721342589,363.0243023604639,757.8365862901112,324.8002786167667,664.0498063828954,411.88800281632416,689.6638429121771,336.62214163028125,721.5828730486664,429.2267352361456,712.9135068387558,331.89339642487545,687.6935324099246,318.8893471100094,669.1726136887518,278.3009507636093
labeled-data\training_sample2\img0545.png,899.8834998977256,395.5656723988576,757.8484136697422,452.2155044782267,789.457377945912,366.0092382704911,865.8114994441919,441.9528537392106,821.0663422220816,361.0831659157634,770.1635945565615,327.01116546222977,688.8834007035538,421.4275522611783,711.0507262998286,348.767985028944,719.6713529206022,431.6902030001944,728.7024855709363,331.9372378169576,704.4826298268582,322.9061051666233,671.8423407283466,321.008567207581
labeled-data\training_sample2\img0549.png,935.5845418954548,398.6599183645802,828.4424681801263,441.763051468448,823.5163958253985,364.99842394060727,864.5669987814631,442.1735574980087,846.5047334807946,354.3252671720305,802.1700822882449,324.768833043664,768.508587864272,449.15216000053965,736.4891175585417,353.91476114246984,717.1953341691913,429.44787058162865,748.804298445361,338.31553201916535,722.9424185830403,325.5898451027853,673.2711890062022,290.6968325901305
labeled-data\training_sample2\img0558.png,1011.588516460813,395.2365582231594,918.5331649697692,462.9668854513253,905.3057484617041,376.76061924358976,865.1673811268853,444.2660552157848,905.3057484617041,360.7964958717869,857.4133783462953,328.8682491281811,770.7509943279368,452.0200579963747,791.2762958059691,361.7087314930327,826.3973672239355,426.4774606014901,808.1526547990179,339.3589587725087,778.9611149191497,335.71001628752515,719.2096817275446,343.46401906811514
labeled-data\training_sample2\img0563.png,1050.1967294813203,393.11914729133105,918.424293992353,464.9950211944041,929.5162498415928,372.70994852873,1001.3921237446657,460.11456062073864,955.6932656457983,374.4846614646084,898.9024516976912,328.34212513177135,778.6656502919332,449.02260477149895,825.2518648587397,359.843279743612,845.2173853873712,427.2823713069892,846.1047418553103,340.3214374489502,815.4909437114088,334.109942173376,753.3759909556667,310.1513175390183
labeled-data\training_sample2\img0564.png,1060.0002142197989,392.3063991589064,923.075720733568,464.92450113562944,945.3861014613565,375.68297822447585,1002.6931578405777,473.2362116028447,986.50719535179,386.6194393655486,917.3190845019317,329.3641740777288,795.4424556492054,442.55686873719606,840.9945193390533,357.7338424816917,866.080998923315,440.7472840150666,861.0637030064627,346.7870150267411,816.8202753760374,331.73512727618413,765.2789627756454,314.4026504725124
labeled-data\training_sample2\img0578.png,1167.3817127631548,419.4227081444808,1065.41035641007,508.4071464714651,1052.9044353478994,395.8538569119282,999.0327753877791,474.25636203246034,1056.7524110593365,376.61397835474236,1014.4246782335277,343.42518784359686,907.6433522411464,454.05448954741524,928.8072186540509,358.3360937254158,941.7941366801513,447.8015290163298,954.7810547062518,343.90618480752653,920.6302702672469,326.5902941060593,849.4427196056594,328.51428196177784
labeled-data\training_sample2\img0585.png,1222.244824259737,446.90700745096524,1065.5248177924707,506.67710000755034,1093.29202614553,405.49151024640236,1151.6502267519595,533.9736777105577,1124.353649048952,397.9614198455727,1068.3486016927818,352.780877440595,908.8048113252042,455.37835915189856,971.8693184321523,368.782319542358,1003.8722026356781,471.85043190371334,1006.2253558859375,359.8403371913728,963.2337717239047,341.47765660815986,919.010954115255,305.17484015999787
labeled-data\training_sample2\img0587.png,1241.4392144443595,444.6368794894553,1066.0598429970637,510.59151490553234,1105.532692980928,414.1578434259651,1152.5003878984373,537.5729566666547,1140.0089796756956,399.16815355867493,1078.051594890896,357.6966782591719,922.658476599987,449.13378644964234,984.116205055877,373.1860244553718,1001.104520238806,474.1166028951261,1013.0962721326382,365.6911795217267,977.6206727800512,344.2059573786107,897.6756601545032,338.7097377606043
labeled-data\training_sample2\img0592.png,,,1097.6776309808793,505.6494621375109,1125.761281863302,430.89386825978045,1146.6236736551102,537.9874794577303,1154.9686303718336,409.1042590550028,1110.462194549309,361.3525622870858,1034.8939753923141,497.6535219935673,1032.5759318598912,394.73238915397917,998.732496286513,473.5458692563665,1040.4572798701297,363.2069971130243,1018.2040619588674,346.5170836795776,969.9887564844659,309.8919958672917
labeled-data\training_sample2\img0598.png,,,1217.0687300136656,592.4636345754224,1197.731739424893,428.8831466217527,1148.0827095348018,537.0657696454256,1187.801933446875,412.681884236565,1153.3089232074428,375.0531457935483,1061.3275625689578,507.79897307863484,1060.8049412016935,389.6865440769437,1007.4975617407533,473.30596283920295,1072.8252326487684,368.78168938637884,1051.3977565909395,353.1030483684553,979.2760079084908,359.89712614288885
labeled-data\training_sample2\img0613.png,,,1213.3362393878788,593.2903824517008,1266.1908666483014,466.1089356063087,,,1277.7528163615189,449.59186458742664,1250.7749336973447,409.95089414210963,1105.9752777651452,515.1095796289923,1159.9310430934934,404.44520380248224,1156.0770598557542,531.0760816139116,1179.2009592821892,408.84975607418414,1150.5713695161269,373.0627688666063,1094.4133280519277,331.7700913194011
labeled-data\training_sample2\img0619.png,,,,,,,,,,,1279.0167544788055,414.9538339054957,1195.3749775831875,563.4900928753003,1201.1433759897818,434.6625284613598,1154.996188737027,530.8025019045989,1218.448571209565,414.4731340382795,1196.817077184836,383.70834253644296,1133.3646947122982,326.02435847049946
labeled-data\training_sample2\img0626.png,,,,,,,,,,,,,1196.3198742204343,566.722715639329,1232.5484345618502,443.8787466655622,1212.5602633390001,553.8136883912382,1250.4545046156536,421.3920540398557,1230.049913158994,389.3276960365335,1184.6601076737716,343.93789055131117
labeled-data\training_sample2\img0629.png,,,,,,,,,,,,,1197.0260174345333,567.2643414199482,1240.7585262845278,434.7001739684026,1255.7915762017133,593.2305185496324,1271.7357200532738,429.23361036215334,1248.5028247267142,393.7009469215329,1237.5696975142155,358.62383044809985
labeled-data\training_sample2\img0637.png,,,,,,,,,,,,,1195.8844530667282,567.7528945815067,1272.7740736879605,454.75488858566223,1255.357087801383,594.9403847459204,,,1266.4020056806762,407.6015853317572,1186.113948788892,397.4062765201021
labeled-data\training_sample2\img0642.png,,,,,,,,,,,,,1248.4331463027927,604.1595654027931,,,,,,,,,1201.293816882237,383.86487741762187
labeled-data\training_sample2\img0659.png,,,,,,,,,,,,,1273.6141177540076,618.0533286870095,,,,,,,,,,
labeled-data\training_sample2\img0670.png,1267.097951577225,591.9886639798793,,,,,,,,,,,,,,,,,,,,,,
labeled-data\training_sample2\img0673.png,1203.5653313535954,588.7305808914881,1198.6782067210083,701.1344474409866,,,,,,,,,,,,,,,,,,,,
labeled-data\training_sample2\img0679.png,1130.258461864792,541.4883761098148,1190.5329990000305,712.537738250356,,,,,,,,,,,,,,,,,,,,
labeled-data\training_sample2\img0681.png,1117.226129511227,521.9398775794673,1195.420123632617,714.1667797945516,1271.9850762098117,557.7787915517711,,,,,,,,,,,,,,,,,,
labeled-data\training_sample2\img0684.png,1102.5647556134663,497.5042544165328,1236.1461622375077,692.9892397200085,,,1193.7910820884217,710.9086967061604,,,,,,,,,,,,,,,,
labeled-data\training_sample2\img0688.png,1105.8228387018576,469.810548165207,1198.6782067210083,707.6506136177691,1271.9850762098117,546.3755007424018,1100.9357140692705,665.2955334686827,1221.4847883397474,549.633583830793,,,,,,,,,,,,,,
labeled-data\training_sample2\img0694.png,1092.7905063482926,433.97163419290314,1206.8234144419866,702.7634889851822,1237.7752037817036,510.5365867700978,1102.5647556134663,662.0374503802915,1205.1943728977908,526.8270022120541,,,,,,,,,,,,,,
